ID,Title,Rating,Gender,Platform,Actual Price,Website Price,Offer %,After offer Price,Profit,Available Stocks
13994,"Top Rated,Training Shoes,Walking Shoes,Gym Shoes ,Sports Shoes, Running Shoes For Men,Cricket Shoes,Hocket Shoes,Vollyboll Shoes,Hiking Shoes,Casual Shoes,Football Shoes, Badminton Shoes,Basketball Shoes,Gym Shoes, Trekking Shoes,Juta, Tennis Shoe, Light Weight Comfortable Shoes For Men'S/Boy'S Canvas Shoes For Men  (Blue)",3.7,Men,Flipkart,311,499,37.68%,310.98,0.02,1
2882,Slippers,4.3,Women,Flipkart,300,335,10.45%,299.99,0.01,0
18983,Agile t1 NM Wn s IDP Walking Shoes For Women  (Purple),4,Women,Flipkart,1100,3999,72.49%,1100.12,-0.12,1
19829,Men Brown Casual Sandal,3.8,Men,Flipkart,499,999,50.05%,499,0,1
8269,Women Pink Flats Sandal,4,Women,Flipkart,298,999,70.17%,298,0,1
18538,flip-flops slipper for men Flip Flops,4,Men,Flipkart,199,599,66.78%,198.99,0.01,1
7181,Running Shoes For Men  (Red),3.9,Men,Flipkart,399,999,60.06%,399,0,1
17268,Women Purple Heels Sandal,3.7,Women,Flipkart,405,599,32.39%,404.98,0.02,0
6787,Women Black Heels Sandal,4,Women,Flipkart,368,799,53.94%,368.02,-0.02,0
18224,Extra Soft Walking Shoes For Women  (Black),4.3,Women,Flipkart,649,999,35.04%,648.95,0.05,1
1849,Women Black Flats Sandal,4.1,Women,Flipkart,284,499,43.09%,283.98,0.02,1
5861,Women Beige Wedges Sandal,4.1,Women,Flipkart,374,499,25.05%,374,0,0
10519,ATHLEO Sports Running Shoes For Women  (Navy),4.1,Women,Flipkart,749,999,25.03%,748.95,0.05,1
9104,Stylish 98 Pigment Blue Loafers and Mocassins (Casual Shoes) Loafers For Men  (Blue),3.9,Men,Flipkart,284,499,43.09%,283.98,0.02,1
16835,Loafers For Men  (Blue),4,Men,Flipkart,430,999,56.96%,429.97,0.03,0
10030,Women Tan Flats Sandal,4.2,Women,Flipkart,900,999,9.91%,900,0,0
3417,Go Run Focus Running Shoes For Men  (Grey),4.2,Undefined,Flipkart,3179,5299,40.01%,3178.87,0.13,1
18921,Slip On For Men  (Tan),3.6,Men,Flipkart,716,1299,44.88%,716.01,-0.01,0
14183,GEL CONTEND 4B+ Running Shoes For Men  (Grey),4.2,Undefined,Flipkart,1499,3499,57.16%,1498.97,0.03,1
5855,Women white Bellies Bellies For Women  (White),3.9,Women,Flipkart,268,699,61.66%,268,0,0
9786,Women Brown Bellies Sandal,4,Women,Flipkart,424,999,57.56%,423.98,0.02,1
19189,Jaipuri Jutis For Women  (Multicolor),3.5,Women,Flipkart,199,699,71.53%,199.01,-0.01,0
16085,Slippers,3.9,Women,Flipkart,329,599,45.08%,328.97,0.03,0
9979,Men Black Sandal,4,Men,Flipkart,699,799,12.52%,698.97,0.03,0
18292,Women's Classic Flower Print Jutis Jutis For Women  (Pink),4.1,Women,Flipkart,399,790,49.49%,399.03,-0.03,0
13419,Girls Stylish Cut Work Design Sneakers For Women  (White),4,Women,Flipkart,349,499,30.06%,349,0,1
8514,Women Multicolor Flats Sandal,4.2,Women,Flipkart,298,999,70.17%,298,0,1
2159,Slippers,3.9,Undefined,Flipkart,404,499,19.04%,403.99,0.01,0
13173,Latest Collection of Boots For Womens and girls Boots For Women  (Tan),4.1,Women,Flipkart,499,999,50.05%,499,0,0
2776,"Women's Jutis Mojri for Daily Use, Casual Look Easy Walking and Comfortable Wear(Black) Bellies For Women  (Black)",4.2,Women,Flipkart,322,599,46.24%,322.02,-0.02,0
2538,Casual For Men  (Black),3.9,Men,Flipkart,2691,3995,32.64%,2691.03,-0.03,1
115,Women Blue Flats Sandal,4,Women,Flipkart,401,820,65.07%,286.43,114.57,1
7433,SKYLAR Bellies For Women  (Brown),3.8,Women,Flipkart,898,999,10.11%,898,0,0
14163,Women Grey Wedges Sandal,3.9,Women,Flipkart,424,999,57.56%,423.98,0.02,1
2062,Slippers,3.7,Women,Flipkart,299,549,45.54%,298.99,0.01,0
8200,Women Black Flats Sandal,4.2,Women,Flipkart,299,999,70.07%,299,0,1
17738,Bellies For Women(Blue Stone) Bellies For Women  (Blue),4.1,Women,Flipkart,298,1289,76.88%,298.02,-0.02,0
3227,"Running,Walking, Sports, Gym & Fitness Shoes for Girls Sneakers For Women  (Pink)",4.2,Women,Flipkart,459,999,54.05%,459.04,-0.04,0
9537,Walking Shoes For Men  (White),3.7,Men,Flipkart,399,999,60.06%,399,0,0
2280,Women Multicolor Flats Sandal,4.1,Women,Flipkart,499,550,9.27%,499.02,-0.02,1
19808,Casuals For Men  (Brown),4.3,Men,Flipkart,2352,3395,30.72%,2352.06,-0.06,1
4498,"88 Running Shoes For Women  (Purple, Pink)",4.3,Women,Flipkart,819,999,18.02%,818.98,0.02,1
2548,Women Brown Wedges Sandal,4.2,Women,Flipkart,499,999,50.05%,499,0,1
8136,Women Black Wedges Sandal,3.3,Undefined,Flipkart,314,449,30.07%,313.99,0.01,0
18241,Black Silk Sharwani Jutti Jutis For Men  (Black),3.7,Men,Flipkart,372,699,46.78%,372.01,-0.01,0
19436,Women Off White Wedges Sandal,4.2,Women,Flipkart,399,799,50.06%,399.02,-0.02,1
12730,Women Grey Heels Sandal,3.7,Women,Flipkart,379,999,62.06%,379.02,-0.02,0
19925,Running Shoes For Men  (Orange),3.9,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
17665,Women Black Wedges Sandal,3.9,Women,Flipkart,593,999,40.64%,593.01,-0.01,0
24,Bellies For Women  (Blue),3.9,Women,Flipkart,179,417,50.10%,208.08,-29.08,1
4865,"Mesh Running Shoes ,Cricket Shoes , Badminton Shoes , Volly Ball Shoes , Sports Shoes For Mens And Boys? Running Shoes For Men Canvas Shoes For Men Walking Shoes For Men Running Shoes For Men  (Black)",3.6,Men,Flipkart,340,999,65.97%,339.96,0.04,1
12209,Mens Ethnic Maroon Velvet Jutti Mojaris For Men  (Maroon),4,Men,Flipkart,399,499,20.04%,399,0,0
191,JESSICA Running Shoes For Women  (Blue),4.2,Women,Flipkart,948,770,5.56%,727.19,220.81,1
6381,Women Blue Flats Sandal,4.2,Women,Flipkart,407,999,59.26%,406.99,0.01,1
5153,Women Off White Wedges Sandal,4.2,Women,Flipkart,499,999,50.05%,499,0,0
2877,Women Beige Heels Sandal,3.9,Women,Flipkart,473,499,5.21%,473,0,0
10172,Running Shoes For Men  (Red),4,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
659,Running Shoes For Women  (Pink),3.9,Women,Flipkart,699,1523,55.70%,674.69,24.31,1
8299,ALESO Running Shoes For Men  (Black),4.5,Men,Flipkart,999,2499,60.02%,999.1,-0.1,1
17567,Jutis For Women  (White),3.9,Women,Flipkart,328,499,34.27%,327.99,0.01,0
15804,Women Black Flats Sandal,4,Women,Flipkart,498,999,50.15%,498,0,1
3329,Women Maroon Heels Sandal,4.3,Women,Flipkart,689,1499,54.04%,688.94,0.06,0
11461,Combo-(2)-1044-993 Sneakers For Women  (Multicolor),4,Women,Flipkart,599,998,39.98%,599,0,1
6905,Downshifter 10 Running Shoes For Men  (Blue),4.3,Men,Flipkart,2797,3995,29.99%,2796.9,0.1,1
6174,"Creta-12 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White, White)",4.1,Men,Flipkart,806,1299,37.95%,806.03,-0.03,1
13271,Women Grey Sports Sandal,4,Women,Flipkart,588,1899,69.04%,587.93,0.07,0
10645,"Men's Tan Height Increasing Faux Leather Jutti, Nagra And Mojari Jutis For Men  (Tan)",3.7,Men,Flipkart,725,2999,75.83%,724.86,0.14,1
12729,Mens Casuals Shoes for boys (Tan) Mocassin For Men  (Tan),3.5,Men,Flipkart,379,999,62.06%,379.02,-0.02,0
9804,Women Maroon Bellies Sandal,4,Women,Flipkart,399,999,60.06%,399,0,0
14818,VL COURT 2.0 Sneakers For Women  (Pink),4.1,Women,Flipkart,1984,4999,60.31%,1984.1,-0.1,1
18429,Bow & Braids Bellies For Women  (Black),4,Women,Flipkart,325,999,67.47%,324.97,0.03,1
9225,Boots For Women  (Black),4.5,Women,Flipkart,499,999,50.05%,499,0,0
15795,Casuals For Men  (Brown),4.8,Men,Flipkart,2000,3999,49.99%,1999.9,0.1,1
19457,"Latest Collection Stylish Casual, Canvas, Walking Lace-Ups Loafers Partywear Sneakers For Men Canvas Shoes For Men  (Black)",3.7,Undefined,Flipkart,375,799,53.07%,374.97,0.03,0
4543,Running Shoes For Men Running Shoes For Men  (Red),3.8,Men,Flipkart,499,1299,61.59%,498.95,0.05,1
7973,Flip Flops,4.4,Women,Flipkart,2126,2995,29.02%,2125.85,0.15,1
15858,Slip On Sneakers For Men  (Red),3.9,Men,Flipkart,284,999,71.57%,284.02,-0.02,1
1136,CORPORATE Slip On For Men  (Tan),3.3,Men,Flipkart,799,2199,63.67%,798.9,0.1,0
16933,Women Black Wedges Sandal,4.2,Women,Flipkart,449,999,55.06%,448.95,0.05,1
5570,Men Black Flats Sandal,3.7,Men,Flipkart,949,2299,58.72%,949.03,-0.03,1
16783,Boots For Women  (Beige),4,Women,Flipkart,489,650,24.77%,489,0,0
18249,Walking Shoes For Women  (Pink),4.4,Undefined,Flipkart,988,3295,70.02%,987.84,0.16,1
916,"Bxxy Men's Faux Leather Jutti's, Nagra's and Mojari's Jutis For Men  (Red)",3.9,Men,Flipkart,310,923,61.86%,352.03,-42.03,1
6866,Slip On For Men  (Black),4.1,Undefined,Flipkart,849,999,15.02%,848.95,0.05,0
9362,Women Multicolor Flats Sandal,4,Women,Flipkart,395,999,60.46%,395,0,0
5358,Solwin Light Weight Casual Sneakers for Men,2.7,Men,Amazon,349,499,30.06%,349,0,0
2154,Champion Arni -101 Grn Sports & Runnig Shoes for Men Slip on Shoes Running Shoes For Men  (Green),3.6,Men,Flipkart,349,499,30.06%,349,0,0
14928,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,599,999,40.04%,599,0,1
16438,Mojaris For Women  (Beige),3.3,Women,Flipkart,679,1699,60.04%,678.92,0.08,1
6747,Women Natural Heels Sandal,4.4,Women,Flipkart,475,999,52.45%,475.02,-0.02,1
20166,Bellies For Women  (Black),3.9,Women,Flipkart,284,499,43.09%,283.98,0.02,0
12365,Fashionable Bellies for Women's and Girl's Pack of 1 Bellies For Women  (Black),4.1,Women,Flipkart,239,499,52.10%,239.02,-0.02,0
4004,Jutis For Women  (Gold),4.3,Women,Flipkart,599,999,40.04%,599,0,0
19173,Men Black Sandal,3.6,Men,Flipkart,268,999,73.17%,268.03,-0.03,1
18485,ABRIO Running Shoes For Men  (Black),4.1,Men,Flipkart,999,2499,60.02%,999.1,-0.1,1
13966,Sneakers For Men  (Blue),4,Men,Flipkart,350,999,64.97%,349.95,0.05,1
7784,Flip Flops,4.3,Men,Flipkart,270,599,54.92%,270.03,-0.03,0
18319,Women Maroon Heels Sandal,3.9,Women,Flipkart,474,999,52.55%,474.03,-0.03,1
13018,Women Black Wedges Sandal,3.3,Women,Flipkart,314,449,30.07%,313.99,0.01,0
11886,Women Pink Flats Sandal,4,Women,Flipkart,299,399,25.06%,299.01,-0.01,1
19958,Pink Fur Bunny Sliders Slides,4,Women,Flipkart,299,499,40.08%,299,0,1
20501,Slip On For Men  (Brown),3.7,Men,Flipkart,2699,4499,40.01%,2698.95,0.05,1
20347,"Bowling, Motorsport, Riding, Running, Walking, Gym, Football Running Shoes For Men  (Red, Black)",4,Men,Flipkart,474,599,20.87%,473.99,0.01,1
10182,CRYSTA Running Shoes For Men  (Blue),4.2,Men,Flipkart,839,1049,20.02%,838.99,0.01,1
11722,Flip Flops,3.9,Women,Flipkart,149,229,34.93%,149.01,-0.01,0
104,Smash Badminton Shoes For Men  (Black),4.2,Men,Flipkart,1423,2109,30.00%,1476.3,-53.3,1
4028,Jutis For Men  (Brown),3.8,Men,Flipkart,800,999,19.92%,800,0,0
11177,Sneakers For Men  (White),4,Men,Flipkart,399,499,20.04%,399,0,1
1574,Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Jutis For Women  (Off White),4,Women,Flipkart,199,799,75.09%,199.03,-0.03,0
3082,Women Beige Wedges Sandal,4.3,Women,Flipkart,489,1099,55.51%,488.95,0.05,0
5707,Designer Jaipuri Jutis for Women and Girls Mojaris For Women  (Multicolor),2,Undefined,Flipkart,186,399,53.38%,186.01,-0.01,0
7031,Running Shoes For Men  (Black),4,Men,Flipkart,474,499,5.01%,474,0,1
11989,stone bellies Bellies For Women  (Gold),4.1,Women,Flipkart,379,799,52.57%,378.97,0.03,1
19023,Women Beige Heels Sandal,3.8,Women,Flipkart,999,1999,50.03%,998.9,0.1,1
18918,"Women Maroon, Blue Wedges Sandal",3.8,Women,Flipkart,259,799,67.58%,259.04,-0.04,0
18782,ALEXA Running Shoes For Women  (Black),4.3,Women,Flipkart,1499,1699,11.77%,1499.03,-0.03,1
15619,Women Black Heels Sandal,3.8,Women,Flipkart,299,999,70.07%,299,0,0
19306,"Asian Prime-01 Walking Shoes,Gym Shoes,Sports Shoes,Training Shoes,Loafers,Jogging Shoes,Motosports Shoes, Running Shoes For Men  (Grey)",4.1,Men,Flipkart,521,999,47.85%,520.98,0.02,1
5616,Black Men Home Slides|Boys Casual Chappals| Bathroom Footwear| Perfect Flipflops For Daily Wear| Walking Sleepers Slides,4.1,Men,Flipkart,238,599,60.27%,237.98,0.02,1
19713,Shree Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Belly Slipper Jutis For Women  (Multicolor),4.1,Women,Flipkart,269,499,46.09%,269.01,-0.01,1
9925,Go Run 600 - Obtain Casuals For Women  (Red),4,Women,Flipkart,2200,5499,59.99%,2200.15,-0.15,1
19529,DRAGON LADIES Running Shoes For Women  (Grey),4.1,Women,Flipkart,1499,1699,11.77%,1499.03,-0.03,1
4111,SFG-2080 Slippers,4.1,Men,Flipkart,499,574,13.07%,498.98,0.02,1
3931,Running Shoes For Men  (Black),3.8,Men,Flipkart,349,999,65.07%,348.95,0.05,1
8062,Combo Pack of 2 Casual Shoes Loafers Loafers For Women  (Multicolor),3.8,Women,Flipkart,442,998,55.71%,442.01,-0.01,1
4716,Women Red Heels Sandal,3.7,Women,Flipkart,564,699,19.31%,564.02,-0.02,0
14271,Men Black Casual Sandal,3.8,Men,Flipkart,469,999,53.05%,469.03,-0.03,1
12105,Men Multicolor Sandal,3.8,Men,Flipkart,630,998,36.87%,630.04,-0.04,1
15252,Stylish Boots Boots For Men  (Black),4,Undefined,Flipkart,485,499,2.81%,484.98,0.02,0
16548,Men Multicolor Flats Sandal,3.8,Men,Flipkart,469,1497,68.67%,469.01,-0.01,0
1414,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,599,999,40.04%,599,0,1
18843,Slides,3.9,Men,Flipkart,319,499,36.07%,319.01,-0.01,0
14645,"Latest Collection Women & Girls' Bellies Bellies For Women  (Blue, Pink)",4,Women,Flipkart,238,499,52.30%,238.02,-0.02,0
8761,"Men's Height Increasing Patent Casual Punjabi Jutti, Nagra And Mojari Mojaris For Men  (Tan)",4.2,Men,Flipkart,849,2999,71.69%,849.02,-0.02,1
7432,SERRIA Sneakers For Women  (Pink),4.2,Women,Flipkart,1298,2599,50.06%,1297.94,0.06,1
5797,Walking Shoes For Men  (Blue),4.1,Men,Flipkart,379,999,62.06%,379.02,-0.02,1
15144,Slippers,3.8,Men,Flipkart,219,499,56.11%,219.01,-0.01,0
4885,Women White Heels Sandal,3.9,Women,Flipkart,379,1299,70.82%,379.05,-0.05,0
12572,Walking Shoes For Women  (Black),4.2,Women,Flipkart,988,3295,70.02%,987.84,0.16,1
4344,Synthetic Leather Casual Partywear Boots Casaul Shoes For Women's And Girls Boots For Women  (Grey),4.2,Women,Flipkart,446,999,55.36%,445.95,0.05,1
19338,Men Black Casual Sandal,3.8,Men,Flipkart,539,599,10.02%,538.98,0.02,0
3301,WoudLand By Zixer Exclusive Formal shoes for Men Slip On For Men  (White),4,Men,Flipkart,499,999,50.05%,499,0,1
15257,Leather Formal Shoes||Active Wear||All White||Office shoe Slip On For Men  (White),4.6,Men,Flipkart,901,1999,54.93%,900.95,0.05,1
13635,Women Gold Wedges Sandal,3.8,Women,Flipkart,395,599,34.06%,394.98,0.02,1
13687,"Totu Womens Black and Red Casual Stylish Comfort ortho High Heel (Pack Of 1) Flip Flops , Size-5 Flip Flops",3.8,Women,Flipkart,199,499,60.12%,199,0,0
17081,Slippers,4.1,Women,Flipkart,349,599,41.74%,348.98,0.02,1
13036,Asian Shoes Women's Multi-Colored Casual Shoes -8 UK (Set of 2 Pairs),3.6,Women,Amazon,555,555,0.00%,555,0,1
18129,Slippers,4.2,Women,Flipkart,399,799,50.06%,399.02,-0.02,1
18982,Grey Stylish Fur Floral Winter Slippers,4.2,Women,Flipkart,549,799,31.29%,548.99,0.01,1
1177,Women Black Flats Sandal,4,Women,Flipkart,561,1995,71.88%,560.99,0.01,1
15943,Women Black Wedges Sandal,3.9,Women,Flipkart,455,533,14.63%,455.02,-0.02,0
6802,Men Grey Sandal,4.3,Men,Flipkart,2035,2995,32.05%,2035.1,-0.1,1
15827,Slip On For Men  (Black),4.3,Men,Flipkart,998,999,0.10%,998,0,0
10719,"Smash Vulc Sneakers For Men  (White, Maroon)",4.5,Men,Flipkart,1747,3799,54.01%,1747.16,-0.16,1
12928,"Dare Walking Shoes For Women  (Blue, White)",4.3,Women,Flipkart,1999,3999,50.01%,1999.1,-0.1,1
1950,Women Grey Flats Sandal,4.1,Women,Flipkart,269,999,73.07%,269.03,-0.03,1
11568,Sneakers For Women  (Maroon),4.5,Women,Flipkart,2271,3999,43.21%,2271.03,-0.03,1
18468,"Men's Patent Synthetic Leather Jutti, nagra And mojari For men White Mojaris For Men  (White)",4.1,Men,Flipkart,438,699,37.34%,437.99,0.01,0
6922,Women Blue Heels Sandal,4.2,Women,Flipkart,742,899,17.46%,742.03,-0.03,1
10221,Sneakers For Men  (Green),4.1,Men,Flipkart,379,999,62.06%,379.02,-0.02,1
11149,Flip Flops,3.9,Men,Flipkart,209,499,58.12%,208.98,0.02,1
8454,Mesh casual Walking Shoes For Men  (Blue),3.7,Men,Flipkart,379,999,62.06%,379.02,-0.02,0
797,RODEO-2 Running Shoes For Men  (Black),4.2,Men,Flipkart,840,1149,8.01%,1056.97,-216.97,1
7096,777-tan Boots For Women  (Tan),4.1,Women,Flipkart,499,999,50.05%,499,0,1
12378,Women Brown Wedges Sandal,4.4,Women,Flipkart,475,499,4.81%,475,0,1
9862,Bacca Bucci Men's Sneaker,3.6,Men,Amazon,999,999,0.00%,999,0,1
15724,Casuals For Men  (Brown),3.7,Men,Flipkart,699,999,30.03%,699,0,0
16884,Men Grey Sports Sandal,4.3,Men,Flipkart,1258,4195,70.01%,1258.08,-0.08,1
8012,Men Green Sandal,3.6,Men,Flipkart,549,1599,65.67%,548.94,0.06,0
2820,Women Black Flats Sandal,4,Women,Flipkart,316,999,68.37%,315.98,0.02,1
4895,Women Beige Wedges Sandal,4.3,Women,Flipkart,599,1299,53.89%,598.97,0.03,1
19950,Slides,3.9,Women,Flipkart,235,599,60.77%,234.99,0.01,0
7597,Synthetic Leather Casual Sneaker shoes for Women/girls Sneakers For Women  (Red),4.2,Women,Flipkart,395,999,60.46%,395,0,1
16191,Women Yellow Bellies Sandal,4.2,Women,Flipkart,379,999,62.06%,379.02,-0.02,1
4932,Women Red Heels Sandal,3.7,Undefined,Flipkart,564,699,19.31%,564.02,-0.02,0
3001,Oxford For Men  (Black),5,Men,Flipkart,770,1399,44.96%,770.01,-0.01,1
7134,Men Glossy /Mojaris Mojaris For Men  (Green),4.1,Men,Flipkart,275,850,67.65%,274.98,0.02,0
20046,Slippers,3.7,Women,Flipkart,525,1497,64.93%,525,0,1
18945,Women Brown Wedges Sandal,4,Women,Flipkart,389,499,22.04%,389.02,-0.02,1
7364,Men Brown Casual Sandal,3.9,Men,Flipkart,449,999,55.06%,448.95,0.05,1
18007,Slides,3.9,Men,Flipkart,275,499,44.89%,275,0,0
10740,Wedges For Women  (Beige),4.2,Women,Flipkart,307,999,69.27%,306.99,0.01,0
4092,Walking Shoes For Women  (Blue),3.9,Women,Flipkart,569,999,43.04%,569.03,-0.03,1
11002,Running Shoes For Women  (Pink),4.1,Women,Flipkart,499,749,33.38%,498.98,0.02,1
2773,Slippers,4,Women,Flipkart,168,499,66.33%,168.01,-0.01,1
6590,Training & Gym Shoes For Men  (Black),3.6,Men,Flipkart,329,999,67.07%,328.97,0.03,0
10007,Slippers,4.1,Women,Flipkart,295,499,40.88%,295.01,-0.01,1
3673,Slip On For Men  (Tan),4.2,Men,Flipkart,2189,7299,70.01%,2188.97,0.03,1
10870,Training & Gym Shoes For Men  (White),4.1,Men,Flipkart,379,999,62.06%,379.02,-0.02,0
12536,Women White Heels Sandal,4,Women,Flipkart,474,499,5.01%,474,0,0
274,Bellies For Women  (Multicolor),4.4,Women,Flipkart,471,997,50.05%,498,-27,0
14659,Women Brown Bellies Sandal,3.9,Women,Flipkart,382,699,45.35%,382,0,1
10379,Boots For Women  (Black),3.2,Women,Flipkart,1234,2999,58.85%,1234.09,-0.09,1
4163,Women Pink Wedges Sandal,3.8,Women,Flipkart,835,999,16.42%,834.96,0.04,0
12009,Slides,3.7,Men,Flipkart,283,499,43.29%,282.98,0.02,0
3711,Yatra Running Shoes For Women  (Pink),4.2,Undefined,Flipkart,1763,4299,58.99%,1763.02,-0.02,1
3216,Formal Leather Derby For Men  (Brown),4.1,Men,Flipkart,1288,4295,70.01%,1288.07,-0.07,1
10747,Black Fur Pearl Sliders Slides,4.1,Women,Flipkart,299,499,40.08%,299,0,1
11126,Jutis For Women  (Multicolor),3.8,Women,Flipkart,399,999,60.06%,399,0,0
10883,Asian Shoes Women's Navy Blue & White Canvas Shoes -5 UK,3.8,Women,Amazon,379,379,0.00%,379,0,0
17333,Women Black Wedges Sandal,3.8,Women,Flipkart,395,599,34.06%,394.98,0.02,1
14069,"New Addison White Black Slip on Corporate Casuals For Men  (Black, Off White)",4,Men,Flipkart,470,499,5.81%,470.01,-0.01,0
4862,Flower Design Bellies For Women  (Pink),3.4,Women,Flipkart,528,999,47.15%,527.97,0.03,0
9519,"Jutis For Women  (Black, Brown)",3.9,Women,Flipkart,499,1500,66.73%,499.05,-0.05,1
3726,Women Brown Flats Sandal,4.2,Women,Flipkart,389,999,61.06%,389.01,-0.01,1
19986,Women Black Wedges Sandal,3.3,Women,Flipkart,314,449,30.07%,313.99,0.01,0
1434,Alley Walk Women's Fashion Comfortable Slip-on Chain Decorated Loafers Bellies Low Heels Almond Toe Casual Daily Mule Sandals,4.4,Women,Amazon,349,349,0.00%,349,0,0
7157,Women Blue Bellies Sandal,3.7,Women,Flipkart,474,499,5.01%,474,0,0
1569,Women Black Bellies Sandal,4.8,Women,Flipkart,549,999,45.05%,548.95,0.05,0
4037,ROBERTO 3 High Tops For Men  (White),4.3,Men,Flipkart,1749,3499,50.01%,1749.15,-0.15,1
12802,"Women Grey, Grey Sports Sandal",3.2,Women,Flipkart,569,799,28.79%,568.97,0.03,0
5981,Men Brown Sandal,4,Men,Flipkart,399,1499,73.38%,399.03,-0.03,0
19667,"Sega 26 Navy Blue Walking Shoes For Men  (Navy, Blue)",4,Men,Flipkart,569,949,40.04%,569.02,-0.02,1
14257,Men Brown Sports Sandal,4.5,Men,Flipkart,1649,2999,45.02%,1648.85,0.15,1
17560,Women Ankle Boots For Girls Boots For Women  (Black),4.2,Women,Flipkart,475,999,52.45%,475.02,-0.02,0
6209,LUX RUNNER LP Running Shoes For Women  (Blue),4.4,Women,Flipkart,1595,2999,46.82%,1594.87,0.13,1
18874,Z_Rap For Men  (Tan),3.8,Men,Flipkart,499,999,50.05%,499,0,0
15648,Slip On For Men  (Brown),4.1,Men,Flipkart,1768,5895,70.01%,1767.91,0.09,1
16578,Flip Flops,3.3,Women,Flipkart,169,499,66.13%,169.01,-0.01,0
19547,Archer Lace Up For Men  (Brown),4.1,Men,Flipkart,949,2899,67.26%,949.13,-0.13,1
2128,Flip Flops,3.8,Women,Flipkart,179,499,64.13%,178.99,0.01,0
9189,Women Black Sports Sandal,4.3,Women,Flipkart,1049,3795,72.36%,1048.94,0.06,1
20759,Kolhapuris For Men  (Tan),4,Men,Flipkart,629,999,37.04%,628.97,0.03,0
6447,Bellies For Women  (Black),4.1,Women,Flipkart,424,999,57.56%,423.98,0.02,1
8169,"Women Pink, Black Heels Sandal",4.3,Women,Flipkart,474,999,52.55%,474.03,-0.03,1
4258,Training & Gym Shoes For Women  (Pink),4,Women,Flipkart,616,999,38.34%,615.98,0.02,0
11882,Women Black Wedges Sandal,4.1,Women,Flipkart,399,999,60.06%,399,0,1
16102,Chevit Men's Casual Shoes (Set of 2 Pairs),3.6,Men,Amazon,389,397,2.02%,388.98,0.02,0
14533,CAMANDO Running Shoes For Men  (Navy),4.2,Men,Flipkart,1499,1699,11.77%,1499.03,-0.03,0
